GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B22,B_B30,B_B42,B_B46,B_B50,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T13,T_T16,T_T19,T_T20,T_T22,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
3604700015,,,,,,196342.21721266772,,,,,,,,,,,196342.21721266772,,,,,,,,,,1997,1990,,,,
3604700017,,,,,,110896.99305530306,,,,,,,,,,,110896.99305530306,,,,,,,,,,1997,1990,,,,
3604700018,,,,,,150892.62989492057,,,,,,,,,,,150892.62989492057,,,,,,,,,,1997,1990,,,,
3604700019,,,,,,730829.3640693743,,,,,,,,,,,730829.3640693743,,,,,,,,,,1997,1990,,,,
3604700020,,,,,,514489.3284368978,,,,,,,,,,,432680.07126495295,,,81809.25717194488,,,,,,,1997,1990,,,,
3604700501,,,,,,30905.719376068064,,,,,,,,,,,16361.851434388976,14543.86794167909,,,,,,,,,1997,1990,,,,
3604700503,,,,,,10106170.235974258,,,,,,,,,,,9997091.226411665,,,,,109079.00956259317,,,,,1997,1990,,,,
3604800001,,,,,,3635.9669854197723,,,,,,,,,,,3635.9669854197723,,,,,,,,,,1997,1990,,,,
3604800002,,,,,,63629.42224484602,,,,,,,,,,,63629.42224484602,,,,,,,,,,1997,1990,,,,
3604800004,,,,,,4803112.38773952,,,,,,,,,,,4461331.49111006,,,,,341780.8966294586,,,,,1997,1990,,,,
3604800005,,,,,,2750609.024470058,,,,,,,,,,,2750609.024470058,,,,,,,,,,1997,1990,,,,
3604800006,,,,,,5812093.226193506,,,,,,,,,,,5812093.226193506,,,,,,,,,,1997,1990,,,,
3604800010,,,,,,405410.31887430465,,,,,,,,,,,399956.368396175,,,,,5453.950478129658,,,,,1997,1990,,,,
3604800011,,,,,,10513398.538341273,,,,,,,,,,,10513398.538341273,,,,,,,,,,1997,1990,,,,
3604800012,,,,,,1163509.4353343272,,,,,,,,,,,1163509.4353343272,,,,,,,,,,1997,1990,,,,
3604800013,,,,,,585390.6846525833,,,,,,,,,,,585390.6846525833,,,,,,,,,,1997,1990,,,,
3604800501,,,,,,1997963.8584881648,,,,,,,,,,,1848889.2120859544,,,,,149074.64640221067,,,,,1997,1990,,,,
3604900001,,,,,,376322.5829909464,,,,,,,,,,,376322.5829909464,,,,,,,,,,1997,1990,,,,
3604900002,,,,,,72719.33970839545,,,,,,,,,,,72719.33970839545,,,,,,,,,,1997,1990,,,,
3604900003,,,,,,327237.0286877795,,,,,,,,,,,327237.0286877795,,,,,,,,,,1997,1990,,,,
3604900004,,,,,,312693.1607461004,,,,,,,,,,,312693.1607461004,,,,,,,,,,1997,1990,,,,
3604900005,,,,,,1328945.9331709268,,,,,,,,,,,1245318.692506272,,,83627.24066465476,,,,,,,1997,1990,,,,
3604900006,,,,,,174526.41530014906,,,,,,,,,,,174526.41530014906,,,,,,,,,,1997,1990,,,,
3604900007,,,,,,10907.900956259316,,,,,,,,,,,10907.900956259316,,,,,,,,,,1997,1990,,,,
3604900008,,,,,,16361.851434388976,,,,,,,,,,,16361.851434388976,,,,,,,,,,1997,1990,,,,
3604900009,,,,,,47267.570810457044,,,,,,,,,,,47267.570810457044,,,,,,,,,,1997,1990,,,,
3604900010,,,,,,132712.79496782168,,,,,,,,,,,129076.82798240193,,,,,3635.9669854197723,,,,,1997,1990,,,,
3604900011,,,,,,16361.851434388976,,,,,,,,,,,7271.933970839545,,,,,9089.917463549431,,,,,1997,1990,,,,
3604900012,,,,,,272697.5239064829,,,,,,,,,,,272697.5239064829,,,,,,,,,,1997,1990,,,,
3604900013,,,,,,58175.47176671636,,,,,,,,,,,58175.47176671636,,,,,,,,,,1997,1990,,,,
3604900014,,,,,,312693.1607461004,,,,,,,,,,,312693.1607461004,,,,,,,,,,1997,1990,,,,
3605000003,,,,,,4248627.4224630045,,,,,,,,,,,4248627.4224630045,,,,,,,,,,1997,1990,,,,
3605000007,,,,,,759917.0999527324,,,,,,,,,,,759917.0999527324,,,,,,,,,,1997,1990,,,,
3605000008,,,,,,707195.5786641458,,,,,,,,,,,707195.5786641458,,,,,,,,,,1997,1990,,,,
3605000009,,,,,,4666763.625786277,,,,,,,,,,,4666763.625786277,,,,,,,,,,1997,1990,,,,
3605000011,,,,,,376322.5829909464,,,,,,,,,,,376322.5829909464,,,,,,,,,,1997,1990,,,,
3605000013,,,,,,601752.5360869723,,,,,,,,,,,601752.5360869723,,,,,,,,,,1997,1990,,,,
3605000014,,,,,,916263.6803257826,,,,,,,,,,,916263.6803257826,,,,,,,,,,1997,1990,,,,
3605100001,,,,,,127258.84448969204,,,,,,,,,,,127258.84448969204,,,,,,,,,,1997,1990,,,,
3605100002,,,,,,49085.55430316693,,,,,,,,,,,49085.55430316693,,,,,,,,,,1997,1990,,,,
3605100003,,,,,,136348.76195324145,,,,,,,,,,,136348.76195324145,,,,,,,,,,1997,1990,,,,
3605100005,,,,,,85445.22415736465,,,,,,,,,,,85445.22415736465,,,,,,,,,,1997,1990,,,,
3605100006,,,,,,74537.32320110533,,,,,,,,,,,74537.32320110533,,,,,,,,,,1997,1990,,,,
3605100007,,,,,,3988655.7830054904,,,,,,,,,,,3614151.183507254,,,,,374504.59949823655,,,,,1997,1990,,,,
3605100008,,,,,,74537.32320110533,,,,,,,,,,,74537.32320110533,,,,,,,,,,1997,1990,,,,
3605100009,,,,,,134530.77846053158,,,,,,,,,,,134530.77846053158,,,,,,,,,,1997,1990,,,,
3605100010,,,,,,90899.17463549432,,,,,,,,,,,90899.17463549432,,,,,,,,,,1997,1990,,,,
3605100011,,,,,,21815.801912518633,,,,,,,,,,,21815.801912518633,,,,,,,,,,1997,1990,,,,
3605100012,,,,,,63629.42224484602,,,,,,,,,,,63629.42224484602,,,,,,,,,,1997,1990,,,,
3605100013,,,,,,59993.45525942624,,,,,,,,,,,45449.58731774716,,,,,14543.86794167909,,,,,1997,1990,,,,
3605100014,,,,,,69083.37272297568,,,,,,,,,,,69083.37272297568,,,,,,,,,,1997,1990,,,,
3605100015,,,,,,247245.7550085445,,,,,,,,,,,247245.7550085445,,,,,,,,,,1997,1990,,,,
3605200001,,,,,,774460.9678944115,,,,,,,,,,,774460.9678944115,,,,,,,,,,1997,1990,,,,
3605200002,,,,,,276333.4908919027,,,,,,,,,,,276333.4908919027,,,,,,,,,,1997,1990,,,,
3605200003,,,,,,469039.74111915065,,,,,,,,,,,469039.74111915065,,,,,,,,,,1997,1990,,,,
3605200004,,,,,,1367123.5865178343,,,,,,,,,,,1367123.5865178343,,,,,,,,,,1997,1990,,,,
3605200005,,,,,,327237.0286877795,,,,,,,,,,,327237.0286877795,,,,,,,,,,1997,1990,,,,
3605200007,,,,,,679925.8262734974,,,,,,,,,,,679925.8262734974,,,,,,,,,,1997,1990,,,,
3605200008,,,,,,852634.2580809366,,,,,,,,,,,852634.2580809366,,,,,,,,,,1997,1990,,,,
3605200010,,,,,,69083.37272297568,,,,,,,,,,,69083.37272297568,,,,,,,,,,1997,1990,,,,
3605200011,,,,,,147256.6629095008,,,,,,,,,,,147256.6629095008,,,,,,,,,,1997,1990,,,,
3605200013,,,,,,839908.3736319675,,,,,,,,,,,839908.3736319675,,,,,,,,,,1997,1990,,,,
3605200014,,,,,,190888.26673453805,,,,,,,,,,,190888.26673453805,,,,,,,,,,1997,1990,,,,
3605200015,,,,,,441769.98872850236,,,,,,,,,,,439952.0052357925,,1817.9834927098861,,,,,,,,1997,1990,,,,
3605200016,,,,,,785368.8688506709,,,,,,,,,,,785368.8688506709,,,,,,,,,,1997,1990,,,,
3605200017,,,,,,472675.7081045704,,,,,,,,,,,472675.7081045704,,,,,,,,,,1997,1990,,,,
3605300001,,,,,,190888.26673453805,,,,,,,,,,,190888.26673453805,,,,,,,,,,1997,1990,,,,
3605300002,,,,,,434498.0547576628,,,,,,,,,,,434498.0547576628,,,,,,,,,,1997,1990,,,,
3605300003,,,,,,78173.2901865251,,,,,,,,,,,78173.2901865251,,,,,,,,,,1997,1990,,,,
3605300004,,,,,,49085.55430316693,,,,,,,,,,,49085.55430316693,,,,,,,,,,1997,1990,,,,
3605300005,,,,,,410864.26935243426,,,,,,,,,,,410864.26935243426,,,,,,,,,,1997,1990,,,,
3605300006,,,,,,130894.81147511181,,,,,,,,,,,130894.81147511181,,,,,,,,,,1997,1990,,,,
3605300007,,,,,,65447.405737555906,,,,,,,,,,,65447.405737555906,,,,,,,,,,1997,1990,,,,
3605300008,,,,,,63629.42224484602,,,,,,,,,,,63629.42224484602,,,,,,,,,,1997,1990,,,,
3605300009,,,,,,96353.12511362397,,,,,,,,,,,27269.752390648293,65447.405737555906,,,,3635.9669854197723,,,,,1997,1990,,,,
3605300010,,,,,,49085.55430316693,,,,,,,,,,,49085.55430316693,,,,,,,,,,1997,1990,,,,
3605300011,,,,,,47267.570810457044,,,,,,,,,,,47267.570810457044,,,,,,,,,,1997,1990,,,,
3605300012,,,,,,67265.38923026579,,,,,,,,,,,21815.801912518633,45449.58731774716,,,,,,,,,1997,1990,,,,
3605400001,,,,,,54539.504781296586,,,,,,,,,,,18179.834927098862,36359.669854197724,,,,,,,,,1997,1990,,,,
3605400003,,,,,,192706.25022724795,,,,,,,,,,,192706.25022724795,,,,,,,,,,1997,1990,,,,
3605400004,,,,,,405410.31887430465,,,,,,,,,,,405410.31887430465,,,,,,,,,,1997,1990,,,,
3605400005,,,,,,229065.92008144566,,,,,,,,,,,229065.92008144566,,,,,,,,,,1997,1990,,,,
3605400006,,,,,,92717.1581282042,,,,,,,,,,,92717.1581282042,,,,,,,,,,1997,1990,,,,
3605400007,,,,,,279969.45787732245,,,,,,,,,,,279969.45787732245,,,,,,,,,,1997,1990,,,,
3605400008,,,,,,59993.45525942624,,,,,,,,,,,59993.45525942624,,,,,,,,,,1997,1990,,,,
3605400009,,,,,,443587.9722212122,,,,,,,,,,,358142.7480638476,,7271.933970839545,78173.2901865251,,,,,,,1997,1990,,,,
3605400010,,,,,,69083.37272297568,,,,,,,,,,,69083.37272297568,,,,,,,,,,1997,1990,,,,
3605400011,,,,,,134530.77846053158,,,,,,,,,,,134530.77846053158,,,,,,,,,,1997,1990,,,,
3605400012,,,,,,70901.35621568556,,,,,,,,,,,70901.35621568556,,,,,,,,,,1997,1990,,,,
3605400013,,,,,,74537.32320110533,,,,,,,,,,,74537.32320110533,,,,,,,,,,1997,1990,,,,
3605400014,,,,,,43631.603825037266,,,,,,,,,,,43631.603825037266,,,,,,,,,,1997,1990,,,,
3605500002,,,,,,205432.13467621713,,,,,,,,,,,174526.41530014906,27269.752390648293,,,,3635.9669854197723,,,,,1997,1990,,,,
3605500003,,,,,,583572.7011598735,,,,,,,,,,,583572.7011598735,,,,,,,,,,1997,1990,,,,
3605500004,,,,,,172708.4318074392,,,,,,,,,,,47267.570810457044,72719.33970839545,,,,52721.5212885867,,,,,1997,1990,,,,
3605500005,,,,,,56357.48827400647,,,,,,,,,,,39995.636839617495,16361.851434388976,,,,,,,,,1997,1990,,,,
3605500006,,,,,,612660.4370432317,,,,,,,,,,,612660.4370432317,,,,,,,,,,1997,1990,,,,
3605500007,,,,,,2652437.915863724,,,,,,,,,,,2485183.4345344147,85445.22415736465,,76355.30669381522,,5453.950478129658,,,,,1997,1990,,,,
3605500008,,,,,,161800.53085117988,,,,,,,,,,,81809.25717194488,69083.37272297568,,,,10907.900956259316,,,,,1997,1990,,,,
3605500009,,,,,,78173.2901865251,,,,,,,,,,,47267.570810457044,,,,,30905.719376068064,,,,,1997,1990,,,,
3605500011,,,,,,2652437.915863724,,,,,,,,,,,2483365.4510417045,,,,,169072.46482201942,,,,,1997,1990,,,,
3605500012,,,,,,289059.3753408719,,,,,,,,,,,289059.3753408719,,,,,,,,,,1997,1990,,,,
3605600001,,,,,,129076.82798240193,,,,,,,,,,,129076.82798240193,,,,,,,,,,1997,1990,,,,
3605600002,,,,,,34541.68636148784,,,,,,,,,,,34541.68636148784,,,,,,,,,,1997,1990,,,,
3605600003,,,,,,38177.65334690761,,,,,,,,,,,38177.65334690761,,,,,,,,,,1997,1990,,,,
3605600004,,,,,,56357.48827400647,,,,,,,,,,,56357.48827400647,,,,,,,,,,1997,1990,,,,
3605600005,,,,,,29087.73588335818,,,,,,,,,,,29087.73588335818,,,,,,,,,,1997,1990,,,,
3605600006,,,,,,18179.834927098862,,,,,,,,,,,18179.834927098862,,,,,,,,,,1997,1990,,,,
3605600008,,,,,,47267.570810457044,,,,,,,,,,,47267.570810457044,,,,,,,,,,1997,1990,,,,
3605600010,,,,,,425408.1372941134,,,,,,,,,,,425408.1372941134,,,,,,,,,,1997,1990,,,,
3605600012,,,,,,18179.834927098862,,,,,,,,,,,18179.834927098862,,,,,,,,,,1997,1990,,,,
3605600013,,,,,,19997.818419808747,,,,,,,,,,,19997.818419808747,,,,,,,,,,1997,1990,,,,
3605600015,,,,,,165436.49783659965,,,,,,,,,,,165436.49783659965,,,,,,,,,,1997,1990,,,,
3605600016,,,,,,67265.38923026579,,,,,,,,,,,67265.38923026579,,,,,,,,,,1997,1990,,,,
3605600017,,,,,,14543.86794167909,,,,,,,,,,,14543.86794167909,,,,,,,,,,1997,1990,,,,
3605600018,,,,,,9089.917463549431,,,,,,,,,,,9089.917463549431,,,,,,,,,,1997,1990,,,,
3605600501,,,,,,9089.917463549431,,,,,,,,,,,9089.917463549431,,,,,,,,,,1997,1990,,,,
3605700001,,,,,,3905028.5423408356,,,,,,,,,,,3775951.7143584336,,27269.752390648293,85445.22415736465,,16361.851434388976,,,,,1997,1990,,,,
3605700005,,,,,,2523361.087881322,,,,,,,,,,,2248845.5804821295,,,,,274515.50739919284,,,,,1997,1990,,,,
3605700006,,,,,,1634367.1599461876,,,,,,,,,,,1548921.935788823,,,85445.22415736465,,,,,,,1997,1990,,,,
3605700007,,,,,,581754.7176671636,,,,,,,,,,,581754.7176671636,,,,,,,,,,1997,1990,,,,
3605700010,,,,,,1261680.543940661,,,,,,,,,,,1261680.543940661,,,,,,,,,,1997,1990,,,,
3605700011,,,,,,6035705.195796822,,,,,,,,,,,5808457.259208087,,3635.9669854197723,223611.969603316,,,,,,,1997,1990,,,,
3605700012,,,,,,289059.3753408719,,,,,,,,,,,289059.3753408719,,,,,,,,,,1997,1990,,,,
3605700013,,,,,,16176417.118132567,,,,,,,,,,,16176417.118132567,,,,,,,,,,1997,1990,,,,
3605700601,,,,,,5483038.214013017,,,,,,,,,,,5483038.214013017,,,,,,,,,,1997,1990,,,,
3605800001,,,,,,39995.636839617495,,,,,,,,,,,39995.636839617495,,,,,,,,,,1997,1990,,,,
3605800002,,,,,,258153.65596480385,,,,,,,,,,,258153.65596480385,,,,,,,,,,1997,1990,,,,
3605800003,,,,,,418136.2033232738,,,,,,,,,,,418136.2033232738,,,,,,,,,,1997,1990,,,,
3605800004,,,,,,49085.55430316693,,,,,,,,,,,49085.55430316693,,,,,,,,,,1997,1990,,,,
3605800005,,,,,,23633.785405228522,,,,,,,,,,,23633.785405228522,,,,,,,,,,1997,1990,,,,
3605800006,,,,,,63629.42224484602,,,,,,,,,,,63629.42224484602,,,,,,,,,,1997,1990,,,,
3605800007,,,,,,89081.19114278443,,,,,,,,,,,89081.19114278443,,,,,,,,,,1997,1990,,,,
3605800008,,,,,,201796.16769079736,,,,,,,,,,,201796.16769079736,,,,,,,,,,1997,1990,,,,
3605800009,,,,,,59993.45525942624,,,,,,,,,,,59993.45525942624,,,,,,,,,,1997,1990,,,,
3605800010,,,,,,165436.49783659965,,,,,,,,,,,165436.49783659965,,,,,,,,,,1997,1990,,,,
3605800011,,,,,,41813.62033232738,,,,,,,,,,,41813.62033232738,,,,,,,,,,1997,1990,,,,
3605800012,,,,,,23633.785405228522,,,,,,,,,,,23633.785405228522,,,,,,,,,,1997,1990,,,,
3605800013,,,,,,116350.94353343271,,,,,,,,,,,116350.94353343271,,,,,,,,,,1997,1990,,,,
3605800014,,,,,,29087.73588335818,,,,,,,,,,,29087.73588335818,,,,,,,,,,1997,1990,,,,
3605900002,,,,,,61811.43875213613,,,,,,,,,,,61811.43875213613,,,,,,,,,,1997,1990,,,,
3605900003,,,,,,99989.09209904374,,,,,,,,,,,99989.09209904374,,,,,,,,,,1997,1990,,,,
3605900004,,,,,,145438.6794167909,,,,,,,,,,,107261.02606988329,27269.752390648293,,,,10907.900956259316,,,,,1997,1990,,,,
3605900005,,,,,,43631.603825037266,,,,,,,,,,,43631.603825037266,,,,,,,,,,1997,1990,,,,
3605900007,,,,,,683561.7932589172,,,,,,,,,,,672653.892302658,10907.900956259316,,,,,,,,,1997,1990,,,,
3605900008,,,,,,59993.45525942624,,,,,,,,,,,59993.45525942624,,,,,,,,,,1997,1990,,,,
3605900009,,,,,,58175.47176671636,,,,,,,,,,,58175.47176671636,,,,,,,,,,1997,1990,,,,
3605900010,,,,,,165436.49783659965,,,,,,,,,,,165436.49783659965,,,,,,,,,,1997,1990,,,,
3605900011,,,,,,78173.2901865251,,,,,,,,,,,78173.2901865251,,,,,,,,,,1997,1990,,,,
3605900012,,,,,,27269.752390648293,,,,,,,,,,,27269.752390648293,,,,,,,,,,1997,1990,,,,
3605900013,,,,,,90899.17463549432,,,,,,,,,,,90899.17463549432,,,,,,,,,,1997,1990,,,,
3605900014,,,,,,25451.768897938407,,,,,,,,,,,25451.768897938407,,,,,,,,,,1997,1990,,,,
3605900015,,,,,,98171.10860633386,,,,,,,,,,,98171.10860633386,,,,,,,,,,1997,1990,,,,
3605900016,,,,,,103625.05908446352,,,,,,,,,,,103625.05908446352,,,,,,,,,,1997,1990,,,,
3606000001,,,,,,39995.636839617495,,,,,,,,,,,39995.636839617495,,,,,,,,,,1997,1990,,,,
3606000002,,,,,,312693.1607461004,,,,,,,,,,,312693.1607461004,,,,,,,,,,1997,1990,,,,
3606000003,,,,,,99989.09209904374,,,,,,,,,,,99989.09209904374,,,,,,,,,,1997,1990,,,,
3606000004,,,,,,316329.1277315202,,,,,,,,,,,316329.1277315202,,,,,,,,,,1997,1990,,,,
3606000005,,,,,,41813.62033232738,,,,,,,,,,,41813.62033232738,,,,,,,,,,1997,1990,,,,
3606000006,,,,,,616296.4040286514,,,,,,,,,,,616296.4040286514,,,,,,,,,,1997,1990,,,,
3606000007,,,,,,279969.45787732245,,,,,,,,,,,279969.45787732245,,,,,,,,,,1997,1990,,,,
3606000008,,,,,,138166.74544595135,,,,,,,,,,,138166.74544595135,,,,,,,,,,1997,1990,,,,
3606000009,,,,,,110896.99305530306,,,,,,,,,,,110896.99305530306,,,,,,,,,,1997,1990,,,,
3606000010,,,,,,4130458.4954368616,,,,,,,,,,,3668690.6882885504,,,,,461767.8071483111,,,,,1997,1990,,,,
3606000011,,,,,,43631.603825037266,,,,,,,,,,,43631.603825037266,,,,,,,,,,1997,1990,,,,
3606000012,,,,,,167254.48132930952,,,,,,,,,,,167254.48132930952,,,,,,,,,,1997,1990,,,,
3606000013,,,,,,10907.900956259316,,,,,,,,,,,10907.900956259316,,,,,,,,,,1997,1990,,,,
3606000014,,,,,,3635.9669854197723,,,,,,,,,,,3635.9669854197723,,,,,,,,,,1997,1990,,,,
3606000015,,,,,,27269.752390648293,,,,,,,,,,,27269.752390648293,,,,,,,,,,1997,1990,,,,
3606000016,,,,,,190888.26673453805,,,,,,,,,,,190888.26673453805,,,,,,,,,,1997,1990,,,,
3606000018,,,,,,570846.8167109042,,,,,,,,,,,418136.2033232738,,,,,152710.61338763044,,,,,1997,1990,,,,
3606000019,,,,,,52721.5212885867,,,,,,,,,,,52721.5212885867,,,,,,,,,,1997,1990,,,,
3606000020,,,,,,36359.669854197724,,,,,,,,,,,36359.669854197724,,,,,,,,,,1997,1990,,,,
3606000021,,,,,,69083.37272297568,,,,,,,,,,,39995.636839617495,29087.73588335818,,,,,,,,,1997,1990,,,,
3606000022,,,,,,327237.0286877795,,,,,,,,,,,327237.0286877795,,,,,,,,,,1997,1990,,,,
3606000023,,,,,,143620.69592408102,,,,,,,,,,,143620.69592408102,,,,,,,,,,1997,1990,,,,
3606000024,,,,,,338144.92964403884,,,,,,,,,,,338144.92964403884,,,,,,,,,,1997,1990,,,,
3606000025,,,,,,329055.01218048943,,,,,,,,,,,329055.01218048943,,,,,,,,,,1997,1990,,,,
3606100001,,,,,,21815.801912518633,,,,,,,,,,,21815.801912518633,,,,,,,,,,1997,1990,,,,
3606100002,,,,,,112714.97654801294,,,,,,,,,,,112714.97654801294,,,,,,,,,,1997,1990,,,,
3606100003,,,,,,49085.55430316693,,,,,,,,,,,49085.55430316693,,,,,,,,,,1997,1990,,,,
3606100004,,,,,,36359.669854197724,,,,,,,,,,,36359.669854197724,,,,,,,,,,1997,1990,,,,
3606100005,,,,,,14543.86794167909,,,,,,,,,,,14543.86794167909,,,,,,,,,,1997,1990,,,,
3606100006,,,,,,34541.68636148784,,,,,,,,,,,25451.768897938407,,,,,9089.917463549431,,,,,1997,1990,,,,
3606100007,,,,,,23633.785405228522,,,,,,,,,,,23633.785405228522,,,,,,,,,,1997,1990,,,,
3606100008,,,,,,9089.917463549431,,,,,,,,,,,9089.917463549431,,,,,,,,,,1997,1990,,,,
3606100009,,,,,,76355.30669381522,,,,,,,,,,,76355.30669381522,,,,,,,,,,1997,1990,,,,
3606100010,,,,,,56357.48827400647,,,,,,,,,,,56357.48827400647,,,,,,,,,,1997,1990,,,,
3606100011,,,,,,110896.99305530306,,,,,,,,,,,110896.99305530306,,,,,,,,,,1997,1990,,,,
3606100012,,,,,,16361.851434388976,,,,,,,,,,,16361.851434388976,,,,,,,,,,1997,1990,,,,
3606100015,,,,,,21815.801912518633,,,,,,,,,,,21815.801912518633,,,,,,,,,,1997,1990,,,,
3606200001,,,,,,287241.39184816205,,,,,,,,,,,287241.39184816205,,,,,,,,,,1997,1990,,,,
3606200002,,,,,,289059.3753408719,,,,,,,,,,,289059.3753408719,,,,,,,,,,1997,1990,,,,
3606200003,,,,,,419954.18681598373,,,,,,,,,,,419954.18681598373,,,,,,,,,,1997,1990,,,,
3606200004,,,,,,3399629.1313674874,,,,,,,,,,,3345089.6265861904,,,,,54539.504781296586,,,,,1997,1990,,,,
3606200005,,,,,,1765261.9714212995,,,,,,,,,,,1456204.7776606188,,,,,309057.1937606807,,,,,1997,1990,,,,
3606200006,,,,,,2996036.7959858924,,,,,,,,,,,2761516.9254263174,,1817.9834927098861,83627.24066465476,,149074.64640221067,,,,,1997,1990,,,,
3606200008,,,,,,232701.88706686543,,,,,,,,,,,225429.95309602589,,,,,7271.933970839545,,,,,1997,1990,,,,
3606200009,,,,,,412682.2528451442,,,,,,,,,,,412682.2528451442,,,,,,,,,,1997,1990,,,,
3606200010,,,,,,339962.9131367487,,,,,,,,,,,339962.9131367487,,,,,,,,,,1997,1990,,,,
3606200011,,,,,,981711.0860633386,,,,,,,,,,,947169.3997018507,,,,,34541.68636148784,,,,,1997,1990,,,,
3606200012,,,,,,290877.3588335818,,,,,,,,,,,290877.3588335818,,,,,,,,,,1997,1990,,,,
3606300001,,,,,,176344.39879285896,,,,,,,,,,,176344.39879285896,,,,,,,,,,1997,1990,,,,
3606300002,,,,,,67265.38923026579,,,,,,,,,,,67265.38923026579,,,,,,,,,,1997,1990,,,,
3606300003,,,,,,76355.30669381522,,,,,,,,,,,76355.30669381522,,,,,,,,,,1997,1990,,,,
3606300004,,,,,,158164.5638657601,,,,,,,,,,,158164.5638657601,,,,,,,,,,1997,1990,,,,
3606300005,,,,,,130894.81147511181,,,,,,,,,,,130894.81147511181,,,,,,,,,,1997,1990,,,,
3606300006,,,,,,230883.90357415556,,,,,,,,,,,130894.81147511181,,,,,99989.09209904374,,,,,1997,1990,,,,
3606300008,,,,,,156346.5803730502,,,,,,,,,,,156346.5803730502,,,,,,,,,,1997,1990,,,,
3606300009,,,,,,638112.2059411701,,,,,,,,,,,638112.2059411701,,,,,,,,,,1997,1990,,,,
3606300010,,,,,,212704.0686470567,,,,,,,,,,,183616.3327636985,,,,,29087.73588335818,,,,,1997,1990,,,,
3606300011,,,,,,138166.74544595135,,,,,,,,,,,138166.74544595135,,,,,,,,,,1997,1990,,,,
3606300012,,,,,,56357.48827400647,,,,,,,,,,,38177.65334690761,18179.834927098862,,,,,,,,,1997,1990,,,,
3606400001,,,,,,19997.818419808747,,,,,,,,,,,19997.818419808747,,,,,,,,,,1997,1990,,,,
3606400002,,,,,,285423.4083554521,,,,,,,,,,,274515.50739919284,10907.900956259316,,,,,,,,,1997,1990,,,,
3606400003,,,,,,67265.38923026579,,,,,,,,,,,67265.38923026579,,,,,,,,,,1997,1990,,,,
3606400004,,,,,,230883.90357415556,,,,,,,,,,,230883.90357415556,,,,,,,,,,1997,1990,,,,
3606400005,,,,,,70901.35621568556,,,,,,,,,,,70901.35621568556,,,,,,,,,,1997,1990,,,,
3606400006,,,,,,503581.4274806385,,,,,,,,,,,445405.9557139221,,1817.9834927098861,56357.48827400647,,,,,,,1997,1990,,,,
3606400007,,,,,,69083.37272297568,,,,,,,,,,,69083.37272297568,,,,,,,,,,1997,1990,,,,
3606400008,,,,,,18179.834927098862,,,,,,,,,,,18179.834927098862,,,,,,,,,,1997,1990,,,,
3606400010,,,,,,399956.368396175,,,,,,,,,,,285423.4083554521,18179.834927098862,,83627.24066465476,,12725.884448969204,,,,,1997,1990,,,,
3606400011,,,,,,150892.62989492057,,,,,,,,,,,150892.62989492057,,,,,,,,,,1997,1990,,,,
3606400012,,,,,,439952.0052357925,,,,,,,,,,,439952.0052357925,,,,,,,,,,1997,1990,,,,
3606400013,,,,,,38177.65334690761,,,,,,,,,,,38177.65334690761,,,,,,,,,,1997,1990,,,,
3606400014,,,,,,250881.7219939643,,,,,,,,,,,250881.7219939643,,,,,,,,,,1997,1990,,,,
3606500001,,,,,,876268.0434861651,,,,,,,,,,,779914.9183725412,18179.834927098862,,,,78173.2901865251,,,,,1997,1990,,,,
3606500003,,,,,,494491.510017089,,,,,,,,,,,494491.510017089,,,,,,,,,,1997,1990,,,,
3606500004,,,,,,779914.9183725412,,,,,,,,,,,689015.7437370468,,1817.9834927098861,89081.19114278443,,,,,,,1997,1990,,,,
3606500005,,,,,,127258.84448969204,,,,,,,,,,,127258.84448969204,,,,,,,,,,1997,1990,,,,
3606500006,,,,,,756281.1329673127,,,,,,,,,,,756281.1329673127,,,,,,,,,,1997,1990,,,,
3606500007,,,,,,661745.9913463986,,,,,,,,,,,443587.9722212122,,,,,218158.01912518634,,,,,1997,1990,,,,
3606500008,,,,,,836272.4066465476,,,,,,,,,,,836272.4066465476,,,,,,,,,,1997,1990,,,,
3606500009,,,,,,132712.79496782168,,,,,,,,,,,132712.79496782168,,,,,,,,,,1997,1990,,,,
3606500010,,,,,,161800.53085117988,,,,,,,,,,,161800.53085117988,,,,,,,,,,1997,1990,,,,
3606500012,,,,,,641748.1729265898,,,,,,,,,,,470857.7246118605,,,,,170890.4483147293,,,,,1997,1990,,,,
3606500013,,,,,,514489.3284368978,,,,,,,,,,,514489.3284368978,,,,,,,,,,1997,1990,,,,
3606500014,,,,,,139984.72893866122,,,,,,,,,,,139984.72893866122,,,,,,,,,,1997,1990,,,,
3606500015,,,,,,36359.669854197724,,,,,,,,,,,36359.669854197724,,,,,,,,,,1997,1990,,,,
3606500501,,,,,,1817.9834927098861,,,,,,,,,,,1817.9834927098861,,,,,,,,,,1997,1990,,,,
3606600001,,,,,,61811.43875213613,,,,,,,,,,,61811.43875213613,,,,,,,,,,1997,1990,,,,
3606600002,,,,,,727193.3970839545,,,,,,,,,,,727193.3970839545,,,,,,,,,,1997,1990,,,,
